Sentence	Label
स्टाफ भी बहुत अनुकूल और कुशल हैं।	1
सेवा के लिए: मैं एक प्रशंसक हूं, क्योंकि यह त्वरित है और आपको कुछ अच्छे लोगों द्वारा सेवा दी जा रही है।	1
लड़का था कि चूसने वाला सूखा !!	0
ओवर रेटेड।	0
यदि आप प्रामाणिक थाई भोजन की तलाश करते हैं, तो अन्य स्थान पर जाएं।	0
उनका स्टेक 100% अनुशंसित है!	1
अपनी कार को खींचने के बाद मैंने स्वीकार किए जाने से पहले एक और 15 मिनट तक इंतजार किया।	0
एक स्वच्छ और मैत्रीपूर्ण सेटिंग में बढ़िया भोजन और बढ़िया सेवा।	1
सब सब में, मैं आपको आश्वस्त कर सकता हूं कि मैं वापस आऊंगा।	1
मैं उन चीजों से नफरत करता हूं जितना सस्ते गुणवत्ता वाले काले जैतून।	0
मेरा नाश्ता बहुत अच्छा था, टोस्ट की 3 विशाल स्लाइस की एक सुंदर प्रस्तुति के साथ, हल्के से पाउडर चीनी के साथ धूल।	1
बच्चों का खेल क्षेत्र NASTY है!	0
महान जगह के लिए बाहर ले या खाने में।	1
वेट्रेस शाकाहारी / वेजी विकल्पों के लिए अनुकूल और खुश थी।	1
OMG मुझे ऐसा लगा कि मैंने कभी इस व्यंजन को थाई खाना नहीं खाया।	1
यह बेहद &quot;crumby&quot; और बहुत बेस्वाद था।	0
यह अच्छा और चार के बजाय एक पीला रंग था और इसमें कोई स्वाद नहीं है।	0
Croutons भी घर का स्वाद लेते हैं जो एक अतिरिक्त प्लस है।	1
मुझे घर के सूखे पंखों को देखने के लिए मिला!	0
यह फीनिक्स की मेरी यात्राओं पर एक नियमित रोक होगी!	1
मैंने वास्तव में क्रेमा कैफे का आनंद लिया, इससे पहले कि वे विस्तारित होते; मैंने मित्रों को यह भी बताया कि उनके पास सबसे अच्छा नाश्ता था।	1
पैसे के लिए अच्छा नहीं है।	0
मैं इसे याद करता हूं और चाहता हूं कि वे फिलाडेल्फिया में एक हों!	1
हम काफी तेजी से बैठे, लेकिन, हमारे आदेश को लागू करने के लिए 40 मिनट इंतजार कर रहे थे, भोजन आने से 30 मिनट पहले।	0
वे भी शहर में सबसे अच्छा पनीर कुरकुरा है।	1
अच्छा मूल्य, बढ़िया भोजन, बढ़िया सेवा।	1
अधिक संतोषजनक भोजन के लिए नहीं कह सकता।	1
खाना अच्छा है।	1
बहुत बढ़िया था।	1
मैं बस छोड़ना चाहता था।	0
हमने उत्तरी स्कॉट्सडेल से पूरे रास्ते ड्राइव किया ... और मैं निराश नहीं था!	1
मैं वहां फिर से नहीं खाऊंगा।	0
.... असली लोग वास्तव में सस्ते होने की जरूरत है soooooo जा रहा है उन्हें दो कागज में एक नहीं मेरे पागल सैंडविच लपेटो!	0
मैंने कुछ साल पहले इस जगह की जाँच की और प्रभावित नहीं हुआ।	0
मुझे जो चिकन मिला, वह निश्चित रूप से गर्म था और केवल ठीक था, वेजेज ठंडा और धुँधला था।	0
क्षमा करें, मुझे यहाँ से कभी भी जल्द भोजन नहीं मिलेगा :(	0
एक निरपेक्ष यात्रा करनी चाहिए!	1
गाय की जीभ और गाल टैकोस अद्भुत हैं।	1
मेरे दोस्त को उसकी ब्लडी मैरी पसंद नहीं थी।	0
मैं कितना कठिन व्यवसाय करता हूं, इसके बावजूद मेरे लिए 1 स्टार देना दुर्लभ है।	0
वे वास्तव में आपके अनुभव को एक अच्छा बनाना चाहते हैं।	1
मैं नहीं लौटूंगा।	0
मेरे पास चिकन फो था और इसने बहुत ही स्वाद का स्वाद चखा।	0
बहुत निराशाजनक!!!	0
ग्रील्ड चिकन केसर सीजनिंग से बहुत कोमल और पीला था।	1
ड्राइव थ्रू का मतलब है कि आप अपने भोजन के लिए लगभग आधे घंटे तक इंतजार नहीं करना चाहते हैं, लेकिन किसी तरह जब हम यहां तक जाते हैं तो वे हमें इंतजार और इंतजार करते हैं।	0
बहुत बढ़िया जगह।	1
परिवेश परिपूर्ण है।	1
असभ्य और गैर-ग्राहक सेवा के लिए शुभकामनाएं नए प्रबंधन को केंद्रित करती हैं।	0
कोई भी दादी भुना हुआ चिकन इस से बेहतर बना सकती है।	0
मैंने शराब की सूची के लिए कई बार पूछा और नजरअंदाज किए जाने के कुछ समय के बाद मैं परिचारिका के पास गया और मुझे खुद मिला।	0
स्टाफ हमेशा सुपर फ्रेंडली और मददगार होता है, जो दो छोटे लड़कों और एक बच्चे को लाने पर विशेष रूप से शांत होता है!	1
भोजन के लिए चार सितारे और अपने महान वाइब के लिए नीले शर्ट में आदमी और अभी भी हमें खाने के लिए दे रहा है!	1
भुना हुआ बीफ़ सैंडविच वास्तव में अच्छा चखा!	1
उसी शाम, मैं और मैं दोनों काफी बीमार हैं।	0
चिकन सीज़र सलाद पर उच्च गुणवत्ता वाला चिकन।	1
ऑर्डर किया बर्गर दुर्लभ में आया था।	0
हमें तुरंत बधाई दी गई और बैठाया गया।	1
दोपहर के भोजन के लिए यहां जाने की कोशिश की और यह एक पागलखाना था।	0
मैं इस सुशी बार से गलत साबित हो गया, न केवल इसलिए कि गुणवत्ता महान है, लेकिन सेवा तेज और भोजन, त्रुटिहीन है।	1
एक घंटे इंतजार करने और बैठने के बाद, मैं सबसे ज्यादा मूड में नहीं था।	0
यह एक अच्छा जोड़ है।	1
यहां के मैकरॉन बहुत अच्छे हैं।	1
मैं यहाँ नहीं खा रहा हूँ!	0
हमारा वेटर बहुत चौकस, मिलनसार और ज्ञानवर्धक था।	1
शायद अगर वे ठंडे नहीं होते तो वे कुछ हद तक खाद्य होते।	0
इस स्थान के पास बहुत सारे वादे हैं लेकिन देने में विफल है।	0
बहुत बुरा अनुभव!	0
क्या गलती है।	0
भोजन सबसे अच्छा था।	0
बहुत अच्छा खाना।	1
हम जल्द ही किसी भी समय वापस नहीं जाएंगे!	0
वेरी वेरी निराश ने $ 35 बिग बे प्लटर का आदेश दिया।	0
आराम करने के लिए शानदार जगह और एक भयानक बर्गर और बीयर है।	1
यह एक बैठे-बैठे परिवार के भोजन के लिए सही है या कुछ दोस्तों के साथ मिलकर।	1
उन्हें बहुत स्वाद नहीं, और बहुत खराब तरीके से बनाया गया।	0
आँगन की सीटिंग बहुत आरामदायक थी।	1
तले हुए चावल भी सूखे थे।	0
मेरे पसंदीदा इतालवी रेस्तरां नीचे हाथ!	1
मेरी पुस्तक में सिर्फ &quot;किंवदंतियाँ&quot; ... कुछ समय में यहाँ बहुत दुर्लभ है वेगास।	1
यह सिर्फ एक मजेदार अनुभव नहीं था।	1
हमारे द्वारा अनुरोध किए गए गाने बजाने वाले वायलिन वादकों की एक प्यारी जोड़ी के साथ माहौल बहुत अच्छा था।	1
मैं व्यक्तिगत रूप से हम्मस, पीता, बकलवा, फलाफेल्स और बाबा गणेश से प्यार करता हूं (यह आश्चर्यजनक है कि वे बैंगन के साथ क्या करते हैं!)।	1
बहुत सुविधाजनक है, क्योंकि हम एमजीएम में रह रहे थे!	1
मालिक सुपर फ्रेंडली हैं और स्टाफ विनम्र है।	1
दोनों महान!	1
इक्लेक्टिक चयन।	1
शकरकंद की टाट अच्छी थी लेकिन प्याज के छल्ले पूर्णता के साथ या मेरे पास जैसे थे।	1
स्टाफ बहुत चौकस था।	1
और शेफ अपने समय के साथ उदार था (यहां तक कि दो बार के आसपास आया था ताकि हम उसके साथ तस्वीरें ले सकें)।	1
मालिक नोबू में काम करता था, इसलिए यह जगह वास्तव में आधी कीमत के लिए समान है।	1
Google औसत दर्जे का और मुझे लगता है कि स्मैशबर्गर पॉप अप करेगा।	0
यहाँ मत जाओ।	0
मैं वादा करता हूं कि वे निराश नहीं करेंगे।	1
एक सुशी प्रेमी के रूप में इस जगह से हर तरह से बचें।	0
क्या एक महान डबल चीज़बर्गर!	1
बहुत बढ़िया सेवा और भोजन।	1
एक शानदार पड़ोस का रत्न !!!	1
मैं वापस जाने का इंतजार नहीं कर सकता।	1
बागान सबसे खराब थे जिन्हें मैंने कभी चखा है।	0
यह एक शानदार जगह है और मैं इसकी अत्यधिक सिफारिश करता हूं।	1
सेवा धीमी थी और चौकस नहीं थी।	0
मैंने इसे 5 स्टार दिए, और अब मैं इसे 5 स्टार दे रहा हूं।	1
आपका कर्मचारी मुझसे ज्यादा समय खुद से बात करने में बिताता है।	0
मिठाई: पन्ना कत्था अद्भुत था।	1
बहुत अच्छा खाना, बढ़िया माहौल ।१	1
लानत है अच्छी स्टेक।	1
कुल ब्रंच विफल।	0
कीमतें बहुत ही उचित हैं, जायके पर हाजिर हैं, सॉस घर बनाया गया है, और स्लाव मेयो में भीग नहीं है।	1
सजावट अच्छी है, और पियानो संगीत साउंडट्रैक सुखद है।	1
स्टेक अद्भुत था ... आरजीई फिलेट रेलेनो सबसे अच्छा समुद्री भोजन की थाली थी जो मेरे पास थी!	1
अच्छा खाना, अच्छी सेवा।	1
यह बिल्कुल आश्चर्यजनक था।	1
मैं शायद ईमानदार नहीं रहूंगा।	0
निश्चित रूप से वापस आ जाएगा!	1
एज़ु सॉस के साथ सार्जेंट पेपर बीफ़ सैंडविच एक उत्कृष्ट सैंडविच है।	1
हवाई ब्रीज़, मैंगो मैजिक, और पाइनएप्पल डिलाईट वे स्मूदी हैं जिन्हें मैंने अब तक आज़माया है और वे सभी अच्छे हैं।	1
दोपहर के भोजन के लिए गए - सेवा धीमी थी।	0
उस स्थान के बारे में कहने से पहले हमें बहुत कुछ कहना था, जिसमें उसने उम्मीद की थी कि वह आश्चर्यजनक हो, लेकिन जल्दी निराश हो गया।	0
मैं मर गया था।	0
कहने की जरूरत नहीं है कि हम फिर कभी यहां वापस नहीं आएंगे।	0
वैसे भी, भोजन निश्चित रूप से नहीं भर रहा था, और आपके द्वारा भुगतान की जाने वाली कीमत के लिए आपको अधिक उम्मीद करनी चाहिए।	0
जो चिप्स निकले, वे ग्रीस से टपक रहे थे, और ज्यादातर खाद्य नहीं थे।	0
मैं वास्तव में स्ट्रिप स्टीक से प्रभावित नहीं था।	0
2007 से चल रहे हैं और हर भोजन भयानक है !!	1
अन्य सर्विंग स्टाफ के रूप में हमारा सर्वर बहुत अच्छा और चौकस था।	1
खजांची दोस्ताना था और यहां तक कि मेरे लिए खाना भी लाता था।	1
मैं पैराडाइज वैली में हॉस्पिटैलिटी इंडस्ट्री में काम करता हूं और किसी भी तरह से सिबो की सिफारिश करने से बचता हूं।	0
यहां का माहौल मजेदार है।	1
दूसरों को सलाह नहीं देंगे।	0
सेवा त्वरित है और यहां तक कि &quot;जाने के लिए&quot; आदेश भी वैसे ही हैं जैसे हम इसे पसंद करते हैं!	1
मेरा वास्तव में मतलब है, आप अपनी मछलियों और चिप्स के लिए इतने प्रसिद्ध कैसे हो गए जब यह इतना भयानक है!	0
उस ने कहा, हमारे मुंह और घंटी अभी भी काफी प्रसन्न थे।	1
मेरी वस्तु नहीं है।	0
2 अंगूठे !!	1
यदि आप इसे पढ़ रहे हैं तो कृपया वहां न जाएं।	0
मुझे ग्रील्ड पिज्जा बहुत पसंद है, मुझे वैध इटैलियन पिज्जा याद दिलाया।	1
केवल पेशेवरों: बड़े बैठने की जगह / अच्छा बार क्षेत्र / महान सरल पेय मेनू / घर का बना आटा के साथ सबसे अच्छा ईंट ओवन पिज्जा!	1
उनके पास वास्तव में अच्छा माहौल है।	1
आज रात मैं एल्क फिलेट विशेष था ... और यह चूसा।	0
एक काटने के बाद, मैं झुका हुआ था।	1
हमने कुछ पुराने क्लासिक्स और कुछ नए व्यंजनों का आदेश दिया, जो कुछ समय बाद वहाँ चले गए और हर चीज़ से व्यथित हो गए।	0
प्यारा, विचित्र, सरल, ईमानदार।	1
चिकन को स्वादिष्ट रूप से सीज किया गया था और बाहर की तरफ और अंदर की तरफ नम चिकन था।	1
भोजन हमेशा की तरह बढ़िया था, महाराज को बधाई।	1
क्या आदेश देने के लिए सिफारिश पर :) डायलन टी के लिए विशेष धन्यवाद :) मेरे पेट के लिए सभी स्वादिष्ट।	1
बीयर का भयानक चयन।	1
शानदार भोजन और जबरदस्त सेवा!	1
एक अच्छी बात यह थी कि वे बिल पर ग्रेच्युटी जोड़ते थे क्योंकि हमारी पार्टी 6 या 8 से बड़ी थी, और उन्हें इससे ज्यादा टिप की उम्मीद नहीं थी।	1
मेरे सेब के रस में एक FLY था .. A FLY !!!!!!!!	0
हान नान चिकन भी बहुत स्वादिष्ट था।	1
सेवा के लिए, मुझे लगा कि यह अच्छा है।	1
भोजन मुश्किल से गुनगुना था, इसलिए इसे सर्वर से हमारे लिए बाहर लाने के इंतजार में बैठे रहे होंगे।	0
रयान बार निश्चित रूप से एक एडिनबर्ग स्थापना है जो मैं दोबारा नहीं देखूंगा।	0
निकस्ट चीनी रेस्तरां मैं थोड़ी देर में आया हूं।	1
कुल मिलाकर, मुझे वहां खाना और सेवा पसंद है।	1
वे अब भारतीय नान ब्रेड को हम्मस और कुछ मसालेदार पाइन नट सॉस के साथ परोसते हैं जो इस दुनिया से बाहर था।	1
शायद कभी वापस नहीं आ रहा है, और यह अनुशंसा नहीं करेगा।	0
मित्र का पास्ता - भी बुरा है, वह मुश्किल से इसे छूता था।	0
उन्हें कुछ स्वादिष्ट भोजन और शीघ्र, मैत्रीपूर्ण सेवा का अनुभव करने के लिए हवाई अड्डे में प्रयास करें।	1
मुझे चीनी सुलेख दीवार के कागज के साथ सजावट पसंद है।	1
यहां कभी किसी को शिकायत नहीं हुई।	1
रेस्तरां बहुत साफ है और इसमें एक पारिवारिक रेस्तरां है।	1
यह तली हुई तरह था।	0
मुझे यकीन नहीं है कि हम कितने समय तक वहां खड़े रहे लेकिन मेरे लिए यह काफी लंबा था कि मुझे अजीब सी जगह से बाहर निकलने का मौका मिले।	0
जब मैंने सैंडविच खोला, तो मैं प्रभावित हुआ, लेकिन अच्छे तरीके से नहीं।	0
वापस नहीं होगा!	0
सेवा के साथ एक गर्म भावना थी और मुझे एक विशेष उपचार के लिए उनके मेहमान की तरह महसूस हुआ।	1
एक व्यापक मेनू नाश्ते के लिए बहुत सारे विकल्प प्रदान करता है।	1
मैं हमेशा रात के खाने के दौरान शाकाहारी मेनू से ऑर्डर करता हूं, जिसमें चुनने के लिए कई प्रकार के विकल्प हैं।	1
मैंने उनकी कीमतों में वृद्धि देखी है, भाग छोटे हो जाते हैं और प्रबंधन का रवैया तेजी से बढ़ता है!	0
अद्भुत लिल तपस और माहौल ने मुझे अंदर से सभी गर्म और फजी महसूस कराया।	1
मुझे शानदार सिरका के साथ समुद्री भोजन का आनंद लेना था।	1
वॉन्टन पतले और चबाने वाले नहीं थे, आपके मुंह में लगभग पिघल जाते थे।	1
स्तर 5 मसालेदार एकदम सही था, जहां मसाला सूप को खत्म नहीं करता था।	1
हम समय पर सही बैठ गए थे और हमारे सर्वर से गेट फॉन्टैकिक था!	1
मुख्य बात जो मुझे पसंद नहीं आई वह यह है कि भीड़ पुरानी भीड़ की होती है, लगभग 30 के दशक के मध्य तक और ऊपर।	0
जब मैं शहर के इस किनारे पर होता हूं, तो यह निश्चित रूप से एक स्पॉट होगा जिसे मैं फिर से मारूंगा!	1
मुझे अपना ड्रिंक पाने के लिए 30 मिनट तक इंतजार करना पड़ा और 2 सुपारी प्राप्त करने के लिए लंबे समय तक रहना पड़ा।	0
यह खाने के लिए एक महान जगह है!	1
जल्लापनो बेकन सू सू है।	1
सेवा ख़राब थी और अच्छी थी।	0
भोजन अच्छा था, सेवा अच्छी थी, कीमतें अच्छी थीं।	1
जगह साफ नहीं थी और खाना ओह इतना बासी!	0
चिकन व्यंजन ठीक हैं, गोमांस जूते के चमड़े की तरह है।	0
लेकिन सेवा बुरे से परे थी।	0
मैं यहाँ आकर बहुत खुश हूँ !!! &quot;	1
गंदगी की तरह चखा।	0
फीनिक्स में कुछ स्थानों में से एक है कि मैं निश्चित रूप से फिर से वापस जाना होगा।	1
ब्लॉक अद्भुत था।	1
यह मेरे घर के करीब है, यह कम महत्वपूर्ण, गैर-फैंसी, सस्ती कीमतें, अच्छा भोजन है।	1
* हॉट एंड सोर और एग फ्लावर सूप दोनों बिल्कुल 5 सितारे थे!	1
मेरी साशिमी घटिया और बेस्वाद थी।	0
महान समय - रविवार रात परिवार का रात्रि भोज।	1
भोजन बिल्कुल भी स्वादिष्ट नहीं है, अपनी &quot;असली पारंपरिक हुनान शैली&quot; कहने के लिए नहीं।	0
मुझे क्या परेशान किया, धीमी सेवा थी।	0
फ्लेयर बारटेंडर बिल्कुल अद्भुत हैं!	1
उनके जमे हुए मार्गरिट्स मेरे स्वाद के लिए बहुत अधिक मीठा हैं।	0
ये इतने अच्छे थे कि हमने उन्हें दो बार आदेश दिया।	1
तो संक्षेप में: 1) एक गंदे मछली बाजार और एक सीवर के संयोजन की तरह टालमटोल की गंध आती है।	0
मेरी प्रेमिका का वील बहुत खराब था।	0
दुर्भाग्य से, यह अच्छा नहीं था।	0
मेरे पास एक बहुत अच्छा अनुभव था।	1
क्लब में शामिल हों और ईमेल के माध्यम से भयानक प्रस्ताव प्राप्त करें।	1
किसी के लिए बिल्कुल सही (मुझे) जो केवल बीयर बर्फ ठंड पसंद करता है, या इस मामले में, यहां तक कि ठंडा भी।	1
ब्लैंड और फ्लेवरलेस नंगे मांस के मांस का वर्णन करने का एक अच्छा तरीका है।	0
चेन, जिसका मैं प्रशंसक नहीं हूं, इस जगह को आसानी से हरा देता हूं।	0
नाचोस एक जरूरी है!	1
हम वापस नहीं आएंगे।	0
मेरे पास इस स्थान के बारे में कहने के लिए बहुत सारे शब्द नहीं हैं, लेकिन यह सब कुछ बहुत अच्छा करता है।	1
शहर की चोटियों, वकीलों, और अदालत के कर्मचारियों की पागल भीड़ के साथ भी कर्मचारी सुपर अच्छा और बहुत जल्दी है।	1
शानदार माहौल, दोस्ताना और तेज सेवा।	1
जब मैंने अपनी चिता को प्राप्त किया तो यह बहुत बड़ा था कि उसमें बहुत अधिक मात्रा में मांस था इसलिए वहाँ अंगूठे थे।	1
एक बार जब आपका भोजन आ जाता है तो यह meh है।	0
एक हॉट डॉग के लिए $ 7.85 का भुगतान करना और ऐसा लगता है कि जैसे कि व्रेनसिट्ज़िटेल में एक बच्चे के भोजन से बाहर निकलता है, यह मेरे लिए एक अच्छा भोजन नहीं है।	0
क्लासिक मेन लॉबस्टर रोल शानदार था।	1
मेरा भाई जो मॉल में काम करता है, उसी दिन यहाँ खाया था, और लगता है कि वह पूरी रात भी बीमार था।	0
इसलिए अच्छा है कि मुझे इस स्थान की दो बार समीक्षा करनी है - एक बार उस स्थान पर श्रद्धांजलि और एक बार कल रात यहां आयोजित एक कार्यक्रम में श्रद्धांजलि के रूप में।	1
चिप्स और सालसा वास्तव में अच्छा था, सालसा बहुत ताज़ा था।	1
यह स्थान महान है !!!!!!!!!!!!!!	1
औसत दर्जे का भोजन।	0
एक बार जब आप अंदर पहुंच जाते हैं तो आप उस जगह से प्रभावित हो जाएंगे।	1
मैं सुपर पिस हूं।	0
और सेवा सुपर फ्रेंडली थी।	1
ये उदास छोटी सब्जियां इतनी अधिक क्यों हैं?	0
यह स्थान इतना अच्छा आश्चर्य था!	1
वे सुनहरे-खस्ता और स्वादिष्ट थे।	1
मुझे इस जगह के लिए बहुत उम्मीदें थीं क्योंकि बर्गर एक लकड़ी का कोयला ग्रिल पर पकाया जाता है, लेकिन दुर्भाग्य से स्वाद फ्लैट हो गया।	0
मैं सारा दिन उनका ब्रूसचेता खा सकता था।	1
एक भी कर्मचारी यह देखने के लिए बाहर नहीं आया कि क्या हम ठीक हैं या यहां तक कि एक बार फिर से पानी भरने की जरूरत है, क्योंकि उन्होंने आखिरकार हमें अपना भोजन परोसा।	0
अंत में, मोज़ेरेला चिपक गया, वे सबसे अच्छी चीज थे जो हमने ऑर्डर किया था।	1
पहली बार जब मैं यहां आया था तो मुझे एक अद्भुत अनुभव हुआ था, मैं अब भी लोगों को बताता हूं कि बतख कितनी भयानक थी।	1
सर्वर हमारी जरूरतों के प्रति बहुत लापरवाही कर रहा था और हमें बहुत ही बेकार लगा ... मैंने इस जगह का सुझाव नहीं दिया!	0
सेवा हालांकि भयानक थी।	0
यह स्थान अतिशयोक्तिपूर्ण है, उनके बोबा के अनुरूप नहीं है, और यह वास्तव में ओवरराइड है!	0
यह पैक किया गया था !!	0
मुझे इस जगह से प्यार है।	1
मैं कह सकता हूं कि मिठाइयां स्वादिष्ट थीं।	1
खाना भयानक था।	0
मौसमी फल ताजा सफेद आड़ू प्यूरी था।	1
यह खराब और बदतर होता रहा इसलिए अब मैं आधिकारिक तौर पर काम कर रहा हूं।	0
इस जगह को ईमानदारी से उड़ाया जाना चाहिए।	0
लेकिन मैं निश्चित रूप से यहां फिर से नहीं खाऊंगा।	0
यहां अपना पैसा बर्बाद मत करो!	0
मुझे अच्छा लगा कि वे अपना खाना अच्छे प्लास्टिक के डिब्बों में डालते हैं क्योंकि यह छोटे कागज के बक्से में रखने के लिए होता है।	1
क्रेप नाजुक और पतला और नम था।	1
बहुत बड़ी सेवा।	0
फिर कभी यहां नहीं जाएंगे।	0
भोजन की गुणवत्ता भयानक रही है।	0
उस कीमत के लिए मैं कुछ जगह के बारे में सोच सकता हूं जो मेरे पास नहीं बल्कि बहुत कुछ होगा।	0
यहां सेवा सबसे अच्छी है।	0
मैं सुशी से प्यार करता हूं, लेकिन मैंने काबुकी को ओवर-प्राइस, ओवर-हिप और अंडर-सर्विसेज पाया।	0
अपने आप को एक एहसान करो और इस पकवान से दूर रहो।	0
बहुत खराब सेवा।	0
मेज पर किसी ने भी नहीं सोचा था कि भोजन औसत से ऊपर था या उस इंतजार के लायक था जो हमारे पास था।	0
सबसे अच्छी सेवा और भोजन, मारिया हमारा सर्वर इतना अच्छा और दोस्ताना था कि उसने हमारा दिन बना दिया।	1
वे उत्कृष्ट थे।	1
मैंने बिल का भुगतान किया लेकिन टिप नहीं दी क्योंकि मुझे लगा कि सर्वर ने एक भयानक काम किया है।	0
बस यहाँ दोपहर का भोजन किया और एक अच्छा अनुभव था।	1
मेरे पास कभी भी ऐसा ब्लैंड फूड नहीं था जिसने मुझे आश्चर्यचकित किया कि जिस लेख को हमने पढ़ा है, वह उनके मसालों और स्वाद पर बहुत ज्यादा केंद्रित है।	0
भोजन की अधिकता होती है और भाग छोटा सा कमबख्त होता है।	0
मैंने हाल ही में कैबलेरो की कोशिश की और मैं हर हफ्ते वापस आ गया हूं!	1
40 रुपये एक सिर के लिए, मैं वास्तव में बेहतर भोजन की उम्मीद करता हूं।	0
खाना अच्छी गति से निकला।	1
मैंने अपनी अंतिम यात्रा में दो बार वहां भोजन किया और विशेष रूप से सैल्मन सलाद का आनंद लिया।	1
मैं वापस नहीं आऊंगा।	0
हमें विश्वास नहीं हो रहा था कि सीप कितनी गंदी थी!	0
यह जगह किसी सितारे की हकदार नहीं है।	0
मैं इस जगह की सिफारिश नहीं करूंगा।	0
वास्तव में मैं 4 सितारों तक चक्कर लगाने जा रहा हूं, सिर्फ इसलिए कि वह इतनी भयानक थी।	1
मेरे अविश्वास के लिए, प्रत्येक व्यंजन इन खाद्य पदार्थों के सबसे खराब संस्करण के रूप में योग्य है जिन्हें मैंने कभी चखा है।	0
बुरा दिन है या नहीं, मेरे पास असभ्य ग्राहक सेवा के लोगों के लिए बहुत कम सहिष्णुता है, अच्छा और विनम्र होना आपका काम है, बर्तन धोएं अन्यथा नहीं !!	0
आलू बढ़िया थे और बिस्किट भी ऐसा ही था।	1
मैं शायद यहां दोबारा नहीं जाऊंगा।	0
इतना स्वादिष्ट और सिर्फ सही मात्रा में गर्मी है।	1
कीमत उचित है और सेवा महान है।	1
पत्नी को उसके भोजन (नारियल का झींगा) से नफरत थी, और हमारे दोस्तों ने वास्तव में उनके भोजन का आनंद नहीं लिया।	0
मेरी बेला को ह्यूवे रोंचर मिल गया और वे बहुत आकर्षक नहीं लग रही थीं।	0
खुश घंटे के लिए चला गया, मदिरा की महान सूची।	1
कुछ लोग कह सकते हैं कि यह बुफे महंगा है, लेकिन मुझे लगता है कि आपको वह मिलता है जिसके लिए आप भुगतान करते हैं और यह स्थान आपको काफी मिल रहा है!	1
मैं शायद यहाँ वापस नहीं आऊँगा।	0
सबसे खराब भोजन / सेवा जो मैंने थोड़ी देर में की है।	0
यह स्थान बहुत अच्छा है, रेस्तरां में अच्छा सा खिंचाव है।	1
महान ग्राहक सेवा के बारे में बात करें बेशक हम वापस आ जाएंगे।	1
गर्म व्यंजन गर्म नहीं होते हैं, ठंडे व्यंजन रूम टेंप के करीब होते हैं। मैंने देखा कि कर्मचारी BARE HANDS के साथ भोजन तैयार करते हैं, कोई दस्ताने नहीं। कोई भी चीज़ तेल में डीप फ्राई नहीं की जाती है।	0
मुझे उनकी फ्राई और उनकी फलियाँ बहुत पसंद हैं।	1
हमेशा उसके साथ एक खुशी का व्यवहार।	1
उनके पास सलाद और सैंडविच की अधिकता है, और मैंने जो कुछ भी आजमाया है, उसे मेरी स्वीकृति मिल गई है।	1
अगर आप गर्मियों के दौरान कुछ हल्का और स्वस्थ चाहते हैं तो यह जगह बहुत बढ़िया है।	1
स्ट्रिप पर सुशी के लिए, यह जाने के लिए जगह है।	1
सेवा बहुत अच्छी थी, यहां तक कि प्रबंधक भी आए और हमारी टेबल के साथ मदद की।	1
उच्च श्रेणी के भोजन की तुलना में भोजन कक्ष की भावना अधिक कॉलेज खाना पकाने का कोर्स थी और सेवा बिल्कुल धीमी थी।	0
मैंने यह समीक्षा दो सितारों के साथ शुरू की थी, लेकिन मैं इसे केवल एक देने के लिए संपादित कर रहा हूं।	0
यह सबसे खराब सुशी है जिसे मैंने कॉस्टको के अलावा कभी भी खाया है।	0
सभी उत्कृष्ट सेवा, एक अद्वितीय मेनू और एक सुंदर सेटिंग द्वारा हाइलाइट किए गए सभी उत्कृष्ट रेस्तरां में।	1
